"date1","date","trans"
"04/17/2006",2006-04-17,-5696.09
"04/17/2006",2006-04-17,-107328.97
"04/17/2006",2006-04-17,-73666.7
"04/17/2006",2006-04-17,-12051.18
"04/17/2006",2006-04-17,-2282.06
"04/17/2006",2006-04-17,85537.33
"04/17/2006",2006-04-17,40754.77
"04/17/2006",2006-04-17,-126292.1
"04/18/2006",2006-04-18,7800872.01
"04/18/2006",2006-04-18,1040759.15
"04/18/2006",2006-04-18,-7800872.01
"04/18/2006",2006-04-18,35413.57
"04/18/2006",2006-04-18,115415.4
"04/18/2006",2006-04-18,47263.1
"04/18/2006",2006-04-18,-1040759.15
"04/18/2006",2006-04-18,2088636.15
"04/18/2006",2006-04-18,-2088636.15
"04/18/2006",2006-04-18,354628.74
"04/18/2006",2006-04-18,-354628.74
"04/18/2006",2006-04-18,410362.93
"04/18/2006",2006-04-18,-410362.93
"04/18/2006",2006-04-18,994760.55
"04/18/2006",2006-04-18,-994760.55
"04/18/2006",2006-04-18,-198092.07
"04/19/2006",2006-04-19,3029096.59
"04/19/2006",2006-04-19,697937.39
"04/19/2006",2006-04-19,191524.98
"04/19/2006",2006-04-19,22254.98
"04/19/2006",2006-04-19,-3029096.59
"04/19/2006",2006-04-19,-697937.39
"04/19/2006",2006-04-19,-213779.96
"04/20/2006",2006-04-20,4362841.93
"04/20/2006",2006-04-20,-195204.39
"04/20/2006",2006-04-20,195204.39
"04/20/2006",2006-04-20,20749.59
"04/20/2006",2006-04-20,22501.89
"04/20/2006",2006-04-20,23955.08
"04/20/2006",2006-04-20,32867.22
"04/20/2006",2006-04-20,47813.89
"04/20/2006",2006-04-20,-4409298.9
"04/20/2006",2006-04-20,-101430.7
"04/21/2006",2006-04-21,5524129.66
"04/21/2006",2006-04-21,42353.13
"04/21/2006",2006-04-21,23834.7
"04/21/2006",2006-04-21,188174.65
"04/21/2006",2006-04-21,-5547964.36
"04/21/2006",2006-04-21,-42353.13
"04/21/2006",2006-04-21,-188174.65
"04/24/2006",2006-04-24,9643121.94
"04/24/2006",2006-04-24,89785.25
"04/24/2006",2006-04-24,20762.67
"04/24/2006",2006-04-24,69951.13
"04/24/2006",2006-04-24,-9663884.61
"04/24/2006",2006-04-24,-89785.25
"04/24/2006",2006-04-24,-69951.13
"04/25/2006",2006-04-25,26522865.41
"04/25/2006",2006-04-25,59302.39
"04/25/2006",2006-04-25,7119.38
"04/25/2006",2006-04-25,15602
"04/25/2006",2006-04-25,4868.25
"04/25/2006",2006-04-25,-10744000
"04/25/2006",2006-04-25,-1156111.67
"04/25/2006",2006-04-25,-14709645.76
"04/26/2006",2006-04-26,18036776.38
"04/26/2006",2006-04-26,111782.41
"04/26/2006",2006-04-26,79552.55
"04/26/2006",2006-04-26,-642272.3
"04/26/2006",2006-04-26,-8122000
"04/26/2006",2006-04-26,-9463839.04
"04/27/2006",2006-04-27,10881253.12
"04/27/2006",2006-04-27,323105.43
"04/27/2006",2006-04-27,4009.34
"04/27/2006",2006-04-27,23828.32
"04/27/2006",2006-04-27,-5709000
"04/27/2006",2006-04-27,-176974.16
"04/27/2006",2006-04-27,-5346222.05
"04/28/2006",2006-04-28,34309011.69
"04/28/2006",2006-04-28,-180906.68
"04/28/2006",2006-04-28,17412.47
"04/28/2006",2006-04-28,54328.19
"04/28/2006",2006-04-28,-7606000
"04/28/2006",2006-04-28,-26593845.67
"04/02/2007",2007-04-02,227358.84
"04/02/2007",2007-04-02,98407.07
"04/02/2007",2007-04-02,-227358.84
"04/02/2007",2007-04-02,-98407.07
"04/02/2007",2007-04-02,-2725.5
"04/03/2007",2007-04-03,791712.05
"04/03/2007",2007-04-03,1257906.55
"04/03/2007",2007-04-03,-3113.8
"04/03/2007",2007-04-03,-2341.47
"04/03/2007",2007-04-03,-21558.9
"04/03/2007",2007-04-03,-2509931.45
"04/03/2007",2007-04-03,2725.5
"04/03/2007",2007-04-03,-1230892.38
"04/03/2007",2007-04-03,185607.74
"04/04/2007",2007-04-04,529288.46
"04/04/2007",2007-04-04,627793.35
"04/04/2007",2007-04-04,-529288.46
"04/04/2007",2007-04-04,-627793.35
"04/04/2007",2007-04-04,-185607.74
"04/05/2007",2007-04-05,665162.24
"04/05/2007",2007-04-05,184620.15
"04/05/2007",2007-04-05,-665162.24
"04/05/2007",2007-04-05,-184620.15
"04/06/2007",2007-04-06,2160412.83
"04/06/2007",2007-04-06,171203.99
"04/06/2007",2007-04-06,-2160412.83
"04/06/2007",2007-04-06,-171203.99
"04/09/2007",2007-04-09,994457.14
"04/09/2007",2007-04-09,104215.36
"04/09/2007",2007-04-09,-994457.14
"04/09/2007",2007-04-09,-104215.36
"04/10/2007",2007-04-10,2056240.06
"04/10/2007",2007-04-10,1171732.48
"04/10/2007",2007-04-10,-2056240.06
"04/10/2007",2007-04-10,-1171732.48
"04/11/2007",2007-04-11,599568.81
"04/11/2007",2007-04-11,247.87
"04/11/2007",2007-04-11,98.22
"04/11/2007",2007-04-11,699521.57
"04/11/2007",2007-04-11,-599914.9
"04/11/2007",2007-04-11,-699521.57
"04/12/2007",2007-04-12,402861.19
"04/12/2007",2007-04-12,199298.34
"04/12/2007",2007-04-12,-402861.19
"04/12/2007",2007-04-12,-199298.34
"04/13/2007",2007-04-13,1748866.78
"04/13/2007",2007-04-13,-520000
"04/13/2007",2007-04-13,-179070.54
"04/13/2007",2007-04-13,-1049796.24
"04/16/2007",2007-04-16,2557877.55
"04/16/2007",2007-04-16,-1602000
"04/16/2007",2007-04-16,-107288.22
"04/16/2007",2007-04-16,-848589.33
"04/17/2007",2007-04-17,7410637.94
"04/17/2007",2007-04-17,1171048.36
"04/17/2007",2007-04-17,-7410637.94
"04/17/2007",2007-04-17,-1171048.36
"04/18/2007",2007-04-18,5171098.2
"04/18/2007",2007-04-18,594553.69
"04/18/2007",2007-04-18,-5171098.2
"04/18/2007",2007-04-18,-594553.69
"04/19/2007",2007-04-19,3732260.52
"04/19/2007",2007-04-19,-5543.84
"04/19/2007",2007-04-19,-9948.56
"04/19/2007",2007-04-19,-16207.41
"04/19/2007",2007-04-19,-6303.38
"04/19/2007",2007-04-19,-44124.94
"04/19/2007",2007-04-19,-11668.46
"04/19/2007",2007-04-19,-1280705.06
"04/19/2007",2007-04-19,-10304.11
"04/19/2007",2007-04-19,-3044.84
"04/19/2007",2007-04-19,-26095.12
"04/19/2007",2007-04-19,-260099.62
"04/19/2007",2007-04-19,-89775.95
"04/19/2007",2007-04-19,-57398.43
"04/19/2007",2007-04-19,-83666.23
"04/19/2007",2007-04-19,-60924.21
"04/19/2007",2007-04-19,-140.62
"04/19/2007",2007-04-19,-5555.53
"04/19/2007",2007-04-19,-68652.51
"04/19/2007",2007-04-19,-18542.26
"04/19/2007",2007-04-19,-2381.57
"04/19/2007",2007-04-19,2257459.74
"04/19/2007",2007-04-19,-3732260.52
"04/19/2007",2007-04-19,-196377.09
"04/20/2007",2007-04-20,5275513.48
"04/20/2007",2007-04-20,-12513.49
"04/20/2007",2007-04-20,-126459.43
"04/20/2007",2007-04-20,-50420.75
"04/20/2007",2007-04-20,-73248.19
"04/20/2007",2007-04-20,-42355.84
"04/20/2007",2007-04-20,-3142000
"04/20/2007",2007-04-20,-172223.12
"04/20/2007",2007-04-20,-1656292.66
"04/23/2007",2007-04-23,7736111.07
"04/23/2007",2007-04-23,-103899.25
"04/23/2007",2007-04-23,-15498.96
"04/23/2007",2007-04-23,-3810.42
"04/23/2007",2007-04-23,-13344.92
"04/23/2007",2007-04-23,-143846.83
"04/23/2007",2007-04-23,-1628000
"04/23/2007",2007-04-23,-5827710.69
"04/24/2007",2007-04-24,17105620.45
"04/24/2007",2007-04-24,1027915.12
"04/24/2007",2007-04-24,-17105620.45
"04/24/2007",2007-04-24,-1027915.12
"04/25/2007",2007-04-25,13522215.54
"04/25/2007",2007-04-25,-632039.25
"04/25/2007",2007-04-25,-12510000
"04/25/2007",2007-04-25,-380176.29
"04/26/2007",2007-04-26,9397446.66
"04/26/2007",2007-04-26,-195111.61
"04/26/2007",2007-04-26,-460263.91
"04/26/2007",2007-04-26,-252599.68
"04/26/2007",2007-04-26,-31539.03
"04/26/2007",2007-04-26,-2532.37
"04/26/2007",2007-04-26,-1682713.31
"04/26/2007",2007-04-26,-17273.59
"04/26/2007",2007-04-26,-14941.93
"04/26/2007",2007-04-26,-7799.1
"04/26/2007",2007-04-26,-4443000
"04/26/2007",2007-04-26,-2289672.13
"04/27/2007",2007-04-27,14836722.64
"04/27/2007",2007-04-27,-171312.08
"04/27/2007",2007-04-27,-3173000
"04/27/2007",2007-04-27,-11492410.56
"04/30/2007",2007-04-30,31598952.98
"04/30/2007",2007-04-30,-105067.1
"04/30/2007",2007-04-30,-1748000
"04/30/2007",2007-04-30,-29745885.88
"04/01/2008",2008-04-01,-2532.02
"04/01/2008",2008-04-01,397903.3
"04/01/2008",2008-04-01,1390807.76
"04/01/2008",2008-04-01,-397903.3
"04/01/2008",2008-04-01,-1390807.76
"04/01/2008",2008-04-01,-2679053.25
"04/02/2008",2008-04-02,380044.35
"04/02/2008",2008-04-02,763929.94
"04/02/2008",2008-04-02,-380044.35
"04/02/2008",2008-04-02,-763929.94
"04/03/2008",2008-04-03,663552.36
"04/03/2008",2008-04-03,197180.04
"04/03/2008",2008-04-03,-663552.36
"04/03/2008",2008-04-03,-197180.04
"04/04/2008",2008-04-04,1889967.15
"04/04/2008",2008-04-04,-165590.67
"04/04/2008",2008-04-04,165590.67
"04/04/2008",2008-04-04,-1889967.15
"04/07/2008",2008-04-07,1347333.82
"04/07/2008",2008-04-07,104346.83
"04/07/2008",2008-04-07,-1347333.82
"04/07/2008",2008-04-07,-104346.83
"04/08/2008",2008-04-08,3146920.54
"04/08/2008",2008-04-08,1344231.62
"04/08/2008",2008-04-08,-3146920.54
"04/08/2008",2008-04-08,-1344231.62
"04/09/2008",2008-04-09,1440874.94
"04/09/2008",2008-04-09,714892.18
"04/09/2008",2008-04-09,-1440874.94
"04/09/2008",2008-04-09,-714892.18
"04/10/2008",2008-04-10,743478.75
"04/10/2008",2008-04-10,197033.14
"04/10/2008",2008-04-10,-743478.85
"04/10/2008",2008-04-10,0.1
"04/10/2008",2008-04-10,-197033.14
"04/11/2008",2008-04-11,1991322.03
"04/11/2008",2008-04-11,-161396.34
"04/11/2008",2008-04-11,161396.34
"04/11/2008",2008-04-11,-1991332.03
"04/11/2008",2008-04-11,10
"04/14/2008",2008-04-14,2415666.38
"04/14/2008",2008-04-14,1989445.09
"04/14/2008",2008-04-14,-1978000
"04/14/2008",2008-04-14,-3845.29
"04/14/2008",2008-04-14,-23461.92
"04/14/2008",2008-04-14,-19486.28
"04/14/2008",2008-04-14,-21670.38
"04/14/2008",2008-04-14,-5000.29
"04/14/2008",2008-04-14,-47088.95
"04/14/2008",2008-04-14,-12852.77
"04/14/2008",2008-04-14,-1672607.65
"04/14/2008",2008-04-14,-32015.63
"04/14/2008",2008-04-14,-361480.41
"04/14/2008",2008-04-14,-101707.45
"04/14/2008",2008-04-14,-28517.86
"04/14/2008",2008-04-14,-97376.59
"04/15/2008",2008-04-15,9750152.53
"04/15/2008",2008-04-15,1292036.22
"04/15/2008",2008-04-15,-9750152.53
"04/15/2008",2008-04-15,-1292036.22
"04/16/2008",2008-04-16,5188200.71
"04/16/2008",2008-04-16,-673695.29
"04/16/2008",2008-04-16,673695.29
"04/16/2008",2008-04-16,-5188200.71
"04/17/2008",2008-04-17,2724870.32
"04/17/2008",2008-04-17,809083.12
"04/17/2008",2008-04-17,-2724870.32
"04/17/2008",2008-04-17,-11211.01
"04/17/2008",2008-04-17,-9991.69
"04/17/2008",2008-04-17,-311066.66
"04/17/2008",2008-04-17,-143973.56
"04/17/2008",2008-04-17,-12320.55
"04/17/2008",2008-04-17,-47587.87
"04/17/2008",2008-04-17,-29191.91
"04/17/2008",2008-04-17,-58299
"04/17/2008",2008-04-17,69.67
"04/17/2008",2008-04-17,-185440.87
"04/17/2008",2008-04-17,-69.67
"04/18/2008",2008-04-18,5789961.42
"04/18/2008",2008-04-18,-3022000
"04/18/2008",2008-04-18,-145723.22
"04/18/2008",2008-04-18,-2622238.2
"04/21/2008",2008-04-21,6519145.83
"04/21/2008",2008-04-21,-2018000
"04/21/2008",2008-04-21,-97757.1
"04/21/2008",2008-04-21,-4403388.73
"04/22/2008",2008-04-22,17643361.12
"04/22/2008",2008-04-22,-16191000
"04/22/2008",2008-04-22,-1228578.02
"04/22/2008",2008-04-22,-223783.1
"04/23/2008",2008-04-23,8137365.47
"04/23/2008",2008-04-23,-409460.68
"04/23/2008",2008-04-23,-6470.64
"04/23/2008",2008-04-23,-2964.2
"04/23/2008",2008-04-23,-18734.04
"04/23/2008",2008-04-23,-88588.5
"04/23/2008",2008-04-23,-8137365.47
"04/23/2008",2008-04-23,1207033.7
"04/23/2008",2008-04-23,-680815.64
"04/24/2008",2008-04-24,9804362.45
"04/24/2008",2008-04-24,-8101000
"04/24/2008",2008-04-24,-26045.38
"04/24/2008",2008-04-24,-31115.01
"04/24/2008",2008-04-24,-2894.53
"04/24/2008",2008-04-24,-71188.29
"04/24/2008",2008-04-24,-3354.72
"04/24/2008",2008-04-24,-60462.35
"04/24/2008",2008-04-24,-109960.02
"04/24/2008",2008-04-24,-193043.76
"04/24/2008",2008-04-24,-1205298.39
"04/25/2008",2008-04-25,12242635.06
"04/25/2008",2008-04-25,-153794.09
"04/25/2008",2008-04-25,-3340000
"04/25/2008",2008-04-25,-82652.48
"04/25/2008",2008-04-25,-18224.26
"04/25/2008",2008-04-25,-8647964.23
"04/28/2008",2008-04-28,15716222.09
"04/28/2008",2008-04-28,-2112000
"04/28/2008",2008-04-28,-96516.02
"04/28/2008",2008-04-28,-13507706.07
"04/29/2008",2008-04-29,36710928.98
"04/29/2008",2008-04-29,-16887000
"04/29/2008",2008-04-29,-1280365.23
"04/29/2008",2008-04-29,-18543563.75
"04/30/2008",2008-04-30,47097466.5
"04/30/2008",2008-04-30,-16247000
"04/30/2008",2008-04-30,-9224.24
"04/30/2008",2008-04-30,-13223.6
"04/30/2008",2008-04-30,-22882.55
"04/30/2008",2008-04-30,-692698.96
"04/30/2008",2008-04-30,-30112437.15
"04/01/2009",2009-04-01,-125865.04
"04/01/2009",2009-04-01,488929.88
"04/01/2009",2009-04-01,-2236107.8
"04/01/2009",2009-04-01,-509203.89
"04/01/2009",2009-04-01,2236107.8
"04/01/2009",2009-04-01,19346.86
"04/02/2009",2009-04-02,569011.57
"04/02/2009",2009-04-02,-610714.63
"04/02/2009",2009-04-02,610714.63
"04/02/2009",2009-04-02,-569011.57
"04/03/2009",2009-04-03,1208600.15
"04/03/2009",2009-04-03,464055.76
"04/03/2009",2009-04-03,-1208600.15
"04/03/2009",2009-04-03,-464055.76
"04/06/2009",2009-04-06,1735225.23
"04/06/2009",2009-04-06,-287247.32
"04/06/2009",2009-04-06,287247.32
"04/06/2009",2009-04-06,-1735225.23
"04/06/2009",2009-04-06,1252856.67
"04/07/2009",2009-04-07,2728806.92
"04/07/2009",2009-04-07,-4728653.78
"04/07/2009",2009-04-07,4728653.78
"04/07/2009",2009-04-07,-3981663.59
"04/08/2009",2009-04-08,1402254.46
"04/08/2009",2009-04-08,-2302829.62
"04/08/2009",2009-04-08,2302829.62
"04/08/2009",2009-04-08,-1402254.46
"04/08/2009",2009-04-08,84449.49
"04/08/2009",2009-04-08,54428.53
"04/09/2009",2009-04-09,3435090.85
"04/09/2009",2009-04-09,-625487.5
"04/09/2009",2009-04-09,625487.5
"04/09/2009",2009-04-09,-3573968.87
"04/10/2009",2009-04-10,7343942.4
"04/10/2009",2009-04-10,448965.42
"04/10/2009",2009-04-10,-7343942.4
"04/10/2009",2009-04-10,-448965.42
"04/13/2009",2009-04-13,3131290.08
"04/13/2009",2009-04-13,-255946.54
"04/13/2009",2009-04-13,-3131290.08
"04/13/2009",2009-04-13,255946.54
"04/14/2009",2009-04-14,5394161.75
"04/14/2009",2009-04-14,-4575654.05
"04/14/2009",2009-04-14,-5394161.75
"04/14/2009",2009-04-14,4575654.05
"04/15/2009",2009-04-15,11434084.64
"04/15/2009",2009-04-15,-2474205.92
"04/15/2009",2009-04-15,-11434084.64
"04/15/2009",2009-04-15,2474205.92
"04/16/2009",2009-04-16,7149244.13
"04/16/2009",2009-04-16,-685041.69
"04/16/2009",2009-04-16,685041.69
"04/16/2009",2009-04-16,-7149244.13
"04/17/2009",2009-04-17,7157310.48
"04/17/2009",2009-04-17,-7157310.48
"04/17/2009",2009-04-17,474988.93
"04/17/2009",2009-04-17,-474988.93
"04/20/2009",2009-04-20,5607644.28
"04/20/2009",2009-04-20,-267026.27
"04/20/2009",2009-04-20,-4688850
"04/21/2009",2009-04-21,14882593.9
"04/21/2009",2009-04-21,-4913494.01
"04/21/2009",2009-04-21,4913494.01
"04/21/2009",2009-04-21,-15675496.05
"04/21/2009",2009-04-21,141134.14
"04/22/2009",2009-04-22,13894509.41
"04/22/2009",2009-04-22,-2388131.42
"04/22/2009",2009-04-22,2388131.42
"04/22/2009",2009-04-22,-13901383.76
"04/22/2009",2009-04-22,6874.35
"04/23/2009",2009-04-23,10778836.84
"04/23/2009",2009-04-23,-638808.8
"04/23/2009",2009-04-23,638808.8
"04/23/2009",2009-04-23,-10778836.84
"04/23/2009",2009-04-23,99390.54
"04/24/2009",2009-04-24,6946879.08
"04/24/2009",2009-04-24,470040.85
"04/24/2009",2009-04-24,-7279461.81
"04/24/2009",2009-04-24,145467.24
"04/24/2009",2009-04-24,87724.95
"04/24/2009",2009-04-24,-470040.85
"04/27/2009",2009-04-27,22817525.08
"04/27/2009",2009-04-27,-306431.65
"04/27/2009",2009-04-27,-5270750
"04/27/2009",2009-04-27,75042.63
"04/27/2009",2009-04-27,163337.97
"04/28/2009",2009-04-28,45809712.01
"04/28/2009",2009-04-28,-4650398.27
"04/28/2009",2009-04-28,-26703850
"04/28/2009",2009-04-28,250504.06
"04/29/2009",2009-04-29,37180271.45
"04/29/2009",2009-04-29,-2449343.42
"04/29/2009",2009-04-29,159686.45
"04/29/2009",2009-04-29,33460.52
"04/29/2009",2009-04-29,-35616650
"04/30/2009",2009-04-30,36108004.36
"04/30/2009",2009-04-30,-660537.31
"04/30/2009",2009-04-30,-22869800
"04/30/2009",2009-04-30,62491.71
"04/30/2009",2009-04-30,256589.93
"04/30/2009",2009-04-30,119483.53
"04/30/2009",2009-04-30,35055.54
"04/30/2009",2009-04-30,35663.51
"04/30/2009",2009-04-30,92069.43
"04/30/2009",2009-04-30,31165.48
"04/30/2009",2009-04-30,15710.02
"04/01/2010",2010-04-01,604782.01
"04/01/2010",2010-04-01,-715549.24
"04/02/2010",2010-04-02,1286767.82
"04/02/2010",2010-04-02,-1286767.82
"04/05/2010",2010-04-05,1330904.59
"04/05/2010",2010-04-05,-1330904.59
"04/06/2010",2010-04-06,2166872.06
"04/06/2010",2010-04-06,-2166872.06
"04/07/2010",2010-04-07,1082380.43
"04/07/2010",2010-04-07,-1082380.43
"04/08/2010",2010-04-08,2367086.78
"04/08/2010",2010-04-08,-2367086.78
"04/09/2010",2010-04-09,13337843.16
"04/09/2010",2010-04-09,-6353200
"04/12/2010",2010-04-12,3130669.8
"04/12/2010",2010-04-12,-4331600
"04/13/2010",2010-04-13,6335750.17
"04/13/2010",2010-04-13,-12119463.13
"04/14/2010",2010-04-14,3755840.27
"04/14/2010",2010-04-14,-3755840.27
"04/15/2010",2010-04-15,5905769.99
"04/15/2010",2010-04-15,-5905769.99
"04/15/2010",2010-04-15,115270.71
"04/15/2010",2010-04-15,-1933139.95
"04/16/2010",2010-04-16,5868412.69
"04/16/2010",2010-04-16,-5322760
"04/19/2010",2010-04-19,8506047.35
"04/19/2010",2010-04-19,-4016250
"04/20/2010",2010-04-20,15264909.51
"04/20/2010",2010-04-20,-19527220
"04/21/2010",2010-04-21,14698296.17
"04/21/2010",2010-04-21,-15586706.43
"04/22/2010",2010-04-22,17986657.5
"04/22/2010",2010-04-22,-15663200
"04/23/2010",2010-04-23,16309163.48
"04/23/2010",2010-04-23,-5384860
"04/26/2010",2010-04-26,18753881.65
"04/26/2010",2010-04-26,-3797910
"04/27/2010",2010-04-27,32681677.9
"04/27/2010",2010-04-27,-20111990
"04/28/2010",2010-04-28,43858802.34
"04/28/2010",2010-04-28,-31092640
"04/29/2010",2010-04-29,43579674.75
"04/29/2010",2010-04-29,-15123540
"04/30/2010",2010-04-30,49004996.43
"04/30/2010",2010-04-30,-5649760
"04/01/2011",2011-04-01,-337423.6
"04/01/2011",2011-04-01,1720218.74
"04/01/2011",2011-04-01,-1720218.74
"04/01/2011",2011-04-01,173686.45
"04/01/2011",2011-04-01,97124.7
"04/01/2011",2011-04-01,-270811.15
"04/04/2011",2011-04-04,1123358.11
"04/04/2011",2011-04-04,-1123358.11
"04/05/2011",2011-04-05,2477856.84
"04/05/2011",2011-04-05,138389.8
"04/05/2011",2011-04-05,-2483601.13
"04/05/2011",2011-04-05,5744.29
"04/05/2011",2011-04-05,-23533.76
"04/05/2011",2011-04-05,-114856.04
"04/06/2011",2011-04-06,1587256.19
"04/06/2011",2011-04-06,-1587256.19
"04/07/2011",2011-04-07,1935260.98
"04/07/2011",2011-04-07,4441026.3
"04/07/2011",2011-04-07,-1935260.98
"04/07/2011",2011-04-07,-4277962.3
"04/07/2011",2011-04-07,-129698.31
"04/07/2011",2011-04-07,-33365.69
"04/08/2011",2011-04-08,4587280
"04/08/2011",2011-04-08,-3598930
"04/08/2011",2011-04-08,-988350
"04/11/2011",2011-04-11,6431655.68
"04/11/2011",2011-04-11,-3513350
"04/11/2011",2011-04-11,-2918305.68
"04/12/2011",2011-04-12,6657892.58
"04/12/2011",2011-04-12,-6750176.54
"04/12/2011",2011-04-12,92283.96
"04/13/2011",2011-04-13,4445376.36
"04/13/2011",2011-04-13,196322.03
"04/13/2011",2011-04-13,-4445376.36
"04/13/2011",2011-04-13,-5585.83
"04/13/2011",2011-04-13,-108746.84
"04/13/2011",2011-04-13,-9079.28
"04/13/2011",2011-04-13,-49940.51
"04/13/2011",2011-04-13,-1006.13
"04/13/2011",2011-04-13,-21963.44
"04/14/2011",2011-04-14,7846016.78
"04/14/2011",2011-04-14,-7846016.78
"04/15/2011",2011-04-15,6657826.16
"04/15/2011",2011-04-15,-4095220
"04/15/2011",2011-04-15,-2562606.16
"04/18/2011",2011-04-18,10381948.87
"04/18/2011",2011-04-18,-3536560
"04/18/2011",2011-04-18,-29113.92
"04/18/2011",2011-04-18,-15230.67
"04/18/2011",2011-04-18,-26890.83
"04/18/2011",2011-04-18,-6774153.45
"04/19/2011",2011-04-19,17087677.24
"04/19/2011",2011-04-19,435851.47
"04/19/2011",2011-04-19,-17087677.24
"04/19/2011",2011-04-19,-270505.54
"04/19/2011",2011-04-19,-25633.98
"04/19/2011",2011-04-19,-139711.95
"04/20/2011",2011-04-20,12612783.53
"04/20/2011",2011-04-20,-12660265.32
"04/20/2011",2011-04-20,47481.79
"04/20/2011",2011-04-20,2684.22
"04/20/2011",2011-04-20,-2684.22
"04/21/2011",2011-04-21,16456741.95
"04/21/2011",2011-04-21,-12035460
"04/21/2011",2011-04-21,27723.4
"04/21/2011",2011-04-21,16625.24
"04/21/2011",2011-04-21,-4465630.59
"04/22/2011",2011-04-22,12252690.46
"04/22/2011",2011-04-22,-4584593.5
"04/22/2011",2011-04-22,30253.24
"04/22/2011",2011-04-22,116166.22
"04/22/2011",2011-04-22,128992
"04/22/2011",2011-04-22,32444.82
"04/22/2011",2011-04-22,30185.74
"04/22/2011",2011-04-22,-8023360.84
"04/25/2011",2011-04-25,21571715.37
"04/25/2011",2011-04-25,-3557660
"04/25/2011",2011-04-25,51818.08
"04/25/2011",2011-04-25,9239.8
"04/25/2011",2011-04-25,104920.62
"04/25/2011",2011-04-25,17221.86
"04/25/2011",2011-04-25,-8695.64
"04/25/2011",2011-04-25,-66493.68
"04/25/2011",2011-04-25,-855135.66
"04/25/2011",2011-04-25,-17249708.89
"04/26/2011",2011-04-26,31334168.14
"04/26/2011",2011-04-26,-20378880
"04/26/2011",2011-04-26,31615.97
"04/26/2011",2011-04-26,504038.12
"04/26/2011",2011-04-26,-1093.5
"04/26/2011",2011-04-26,-18314.51
"04/26/2011",2011-04-26,-174994.64
"04/26/2011",2011-04-26,-7313.76
"04/26/2011",2011-04-26,-119295.47
"04/26/2011",2011-04-26,-1031.63
"04/26/2011",2011-04-26,-20113.54
"04/26/2011",2011-04-26,-16150.67
"04/26/2011",2011-04-26,-7833.81
"04/26/2011",2011-04-26,18730.58
"04/26/2011",2011-04-26,-11143531.28
"04/27/2011",2011-04-27,34628736.32
"04/27/2011",2011-04-27,-27030950
"04/27/2011",2011-04-27,128222.58
"04/27/2011",2011-04-27,342273.15
"04/27/2011",2011-04-27,-8068282.05
"04/28/2011",2011-04-28,34462538.48
"04/28/2011",2011-04-28,-14811730
"04/28/2011",2011-04-28,22018.86
"04/28/2011",2011-04-28,31971.16
"04/28/2011",2011-04-28,598597.12
"04/28/2011",2011-04-28,-43859.55
"04/28/2011",2011-04-28,-78188.4
"04/28/2011",2011-04-28,-20181347.67
"04/29/2011",2011-04-29,54049672.27
"04/29/2011",2011-04-29,-4122010
"04/29/2011",2011-04-29,13427.28
"04/29/2011",2011-04-29,55545.5
"04/29/2011",2011-04-29,-984039.29
"04/29/2011",2011-04-29,-49996635.05
"04/02/2012",2012-04-02,-212191.25
"04/02/2012",2012-04-02,1255843.04
"04/02/2012",2012-04-02,-1255843.04
"04/03/2012",2012-04-03,1747928.78
"04/03/2012",2012-04-03,-1747928.78
"04/04/2012",2012-04-04,1658288.63
"04/04/2012",2012-04-04,-1658288.63
"04/05/2012",2012-04-05,2537055.24
"04/05/2012",2012-04-05,-2537055.24
"04/05/2012",2012-04-05,439000
"04/05/2012",2012-04-05,-439000
"04/06/2012",2012-04-06,1837472.14
"04/06/2012",2012-04-06,-1837997.66
"04/06/2012",2012-04-06,525.52
"04/09/2012",2012-04-09,2551018.17
"04/09/2012",2012-04-09,-2551018.17
"04/10/2012",2012-04-10,3371283.99
"04/10/2012",2012-04-10,-3371283.99
"04/11/2012",2012-04-11,4779944.07
"04/11/2012",2012-04-11,-4779944.07
"04/12/2012",2012-04-12,1964883.06
"04/12/2012",2012-04-12,-1964883.06
"04/13/2012",2012-04-13,4501860.07
"04/13/2012",2012-04-13,243763.54
"04/13/2012",2012-04-13,-4501860.07
"04/13/2012",2012-04-13,-95310.4
"04/13/2012",2012-04-13,-19632
"04/13/2012",2012-04-13,-20243.37
"04/13/2012",2012-04-13,-8775.61
"04/13/2012",2012-04-13,-39122.76
"04/13/2012",2012-04-13,-20967.58
"04/13/2012",2012-04-13,-21939.02
"04/13/2012",2012-04-13,-17772.8
"04/16/2012",2012-04-16,6256054.54
"04/16/2012",2012-04-16,-3517280
"04/16/2012",2012-04-16,-2738774.54
"04/17/2012",2012-04-17,10183631.07
"04/17/2012",2012-04-17,-10183631.07
"04/18/2012",2012-04-18,19405588.86
"04/18/2012",2012-04-18,8555.4
"04/18/2012",2012-04-18,-19405588.86
"04/18/2012",2012-04-18,-8555.4
"04/19/2012",2012-04-19,12463407.34
"04/19/2012",2012-04-19,-12463407.34
"04/20/2012",2012-04-20,11210591.13
"04/20/2012",2012-04-20,-4613620
"04/20/2012",2012-04-20,-6596971.13
"04/23/2012",2012-04-23,8079454.33
"04/23/2012",2012-04-23,-3890920
"04/23/2012",2012-04-23,-4188534.33
"04/24/2012",2012-04-24,33008333.89
"04/24/2012",2012-04-24,-33008333.89
"04/25/2012",2012-04-25,22412131.33
"04/25/2012",2012-04-25,-22412131.33
"04/26/2012",2012-04-26,32024176.54
"04/26/2012",2012-04-26,-12116520
